0	1	2	3	4	5	6	7	8	9
-0.02720266	0.042166855	-0.03100332	0.028287662	0.04328104	0.03187715	-0.0075463797	0.043544736	-0.027321564	0.011457407
-0.014718452	0.00057638	0.046344314	0.00029523534	0.049447052	0.025230285	-0.009900596	-0.036381867	0.01568366	0.004195511
0.043051507	-0.01270313	0.022213405	-0.04746478	-0.016437832	-0.009624402	0.021208648	-0.031242479	-0.027588794	-0.036397062
-0.03471395	-0.040620886	-0.01274012	0.02915652	0.0087506855	0.040566072	-0.018756162	0.04436407	-0.009141457	0.018095443
0.029644426	-0.023706693	-0.009669221	0.048796933	0.016612682	-0.030748902	-0.025097542	0.029267821	-0.008273697	-0.049902525
0.04831306	0.024297694	0.02459863	-0.046888914	-0.001987689	-0.02217224	-0.04724578	0.04073657	-0.0046625584	-0.04513549
-0.04289344	-0.044294316	0.007975122	0.023203988	0.016484343	0.0096188225	0.017081525	0.040041674	0.027140543	-0.006040568
-0.012381979	0.0025684065	0.04354032	-0.030370457	-0.007997386	-0.024280889	-0.02977808	-0.027253471	0.014182001	0.049605154
0.041790135	-0.019099066	-0.0033134432	0.039100435	-0.0140427295	-0.025090557	-0.019766385	0.02827256	-0.014465185	0.002488118
0.02724469	-0.015573004	0.015351524	-0.03765556	0.03235461	-0.048897903	-0.004757839	0.04499331	0.048171427	0.0033234644
-0.041705508	0.0016739751	-0.028909087	-0.00511824	-0.0024164552	-0.04978334	0.037201315	-0.0022809058	0.013184934	-0.04255719
-0.017058289	0.012890813	-0.014727115	0.03744517	0.009545945	0.045215104	0.042639807	0.034463126	0.017796237	0.014512795
-0.031899657	-0.0018749795	0.008311094	-0.03997245	0.016285636	-0.025356594	0.008823695	0.0446497	0.013977002	0.040608976
-0.004842644	-0.010229258	-0.0022263345	0.046476606	-0.03961139	0.022502184	-0.016045162	0.018383196	0.001412849	0.036616553
-0.03338212	0.045440786	0.009662735	0.019596439	-0.007924128	0.032078683	-0.022362135	0.022767711	-0.033768572	0.03000538
0.01230366	0.046702128	-0.019780861	-0.038602233	-0.0031031643	0.031285	-0.014162044	-0.025978608	-0.034927845	0.020427672
-0.013245548	0.045680203	0.032266285	-0.036112707	0.045978557	-0.0041213054	-0.025584662	-0.0478771	-0.0110455975	0.013536773
-0.031293638	0.022171723	0.047734857	0.023654195	-0.01842448	-0.018200723	0.0003006048	-0.021749198	0.046321698	0.03017959
0.037387684	-0.049171835	0.048173424	-0.019414607	0.030472297	-0.031754974	-0.045257233	0.029195316	0.020531569	-0.019870147
-0.040569797	-0.035482578	-0.009786159	-0.024446873	-0.018766265	-0.013891333	0.031434175	-0.003315198	-0.020674514	-0.04612017
-0.02970392	0.04809287	-0.02921283	-0.045049306	0.009530516	0.02652973	0.04384365	-0.026133368	0.034396984	0.029848551
-0.0026017085	-0.032545008	-0.048118375	-0.0021318938	-0.014135487	0.01983041	-0.017325895	0.027998885	-0.0043084817	0.033411477
0.037211567	0.025196586	0.005894725	0.011263175	0.018629076	-0.01368221	-0.0052788844	0.046652026	0.02817928	0.036324374
0.009360755	-0.031091034	0.03238486	0.02321284	0.037506834	-0.002686871	0.028534414	-0.049969308	0.043396972	0.039951
-0.01249105	0.0030000631	-0.0229969	-0.042766534	0.03284099	-0.04982879	0.04183272	0.009315791	-0.00610208	0.013804266
0.04614257	-0.04294412	-0.044505812	-0.03091004	0.026063371	-0.03342684	0.0028541386	-0.0004925742	0.048565313	-0.032817952
-0.002911106	0.017858913	-0.0030536568	-0.039373837	-0.021497682	0.02750356	0.0461206	-0.02463967	-0.0253756	-0.01713262
0.021619521	-0.0403436	-0.017195642	-0.03309995	-0.02743721	-0.021010416	0.023179634	-0.044437423	-0.017924005	0.039273866
0.033840716	0.03467034	-0.04251861	-0.036277976	-0.022812996	0.0015461292	0.0060826894	0.033467744	-0.036439992	-0.018872889
0.04842892	0.038048662	0.005525076	0.008048539	-0.04151959	0.04299584	-0.048065316	0.022126788	0.013424281	-0.046373177
0.037573796	-0.049059045	-0.01705912	0.006367765	-0.036398772	-0.029044297	0.025929617	0.0012112462	0.018534048	-0.008859608
-0.01389533	-0.04281085	-0.00925466	0.035483688	0.013750747	-0.0486312	-0.025188519	-0.04661354	-0.008534225	0.0113541875
-0.03376542	0.029132305	0.035054423	-0.0039243386	0.017000278	0.02538432	-0.03332528	0.007731574	-0.01462554	0.008533846
-0.033859342	0.034076415	-0.029902827	0.01077738	-0.040798414	0.014663942	0.026850326	-0.014346337	0.038271688	-0.014069427
-0.013144185	-0.021891309	-0.023611777	-0.033881236	-0.045135494	0.04094172	-0.033005364	0.048085	-0.02899243	0.008959222
0.04918986	0.046255283	-0.00175545	-0.0338313	-0.031480044	-0.023324026	-0.023287734	-0.023298267	0.039848667	-0.042451233
0.018531138	-0.04321703	-0.014083412	0.01659595	0.012475099	0.007597997	-0.039913777	0.032521244	-0.0029038913	0.013811075
0.011540049	0.02881799	-0.0020912243	-0.04092292	-0.0030781014	-0.02763012	0.023101872	0.01951983	0.013613152	-0.008727824
0.0028474235	0.024603462	0.041263115	-0.022855945	0.006521057	0.030987736	-0.000990451	-0.007751731	0.02781804	0.046824496
-0.024020541	-0.033654112	-0.0409035	0.04227996	-0.026710656	0.036627844	-0.013450899	0.017556727	0.048893027	-0.022238212
-0.014670246	0.026322838	-0.027859954	-0.043399405	-0.016876226	-0.014342883	0.037152868	-0.048880957	0.010038038	-0.007595996
0.04931557	-0.019565945	-0.043627325	-0.04791947	0.0024894357	-0.029375447	-0.018427184	-0.039335456	-0.017053436	-0.0009906797
-0.032637596	0.018424088	0.005032398	-0.0022598244	0.04663798	0.018276613	-0.0056671104	-0.0028681718	-0.032813225	-0.04415833
0.027168706	0.0055999826	0.010080639	0.031887718	0.0020100947	-0.023743656	-6.7413086e-05	-0.027309677	-0.045140125	-0.0050545693
-0.026902137	-0.02820064	-0.021594224	-0.028696103	0.031532682	-0.025568988	-0.017598366	-0.0030551609	0.024127908	-0.01907193
0.030072326	-0.008524333	-0.042855557	0.020627538	-0.0147461565	0.006284978	-0.019131327	-0.046359442	-0.0028608055	-0.0123327
-0.018619265	-0.028356995	0.017969426	0.008622447	0.04068224	-0.007449713	0.024962168	0.0052813464	0.039340287	0.015472106
-0.00056764676	0.0013858266	0.0264138	-0.02169373	-0.035414614	0.0389262	-0.023822015	0.0074144322	-0.010694665	0.034838993
0.010190165	0.044953205	0.045322154	0.029842807	0.008376176	0.0060598855	0.01462019	0.015826609	0.04742097	-0.018844675
0.048029736	0.009454417	-0.0056733117	0.028458307	-0.0015039854	0.017462142	0.025609823	-0.04940639	0.013551979	-0.0028621363
0.010546666	-0.025188906	0.017453695	-0.033369534	-0.021201888	-0.021267693	0.038827956	0.042822417	-0.004825835	-0.008627668
-0.042718668	0.027556065	0.037535526	-0.047945935	-0.029943408	-0.044254173	0.013819309	-0.021655148	-0.01762429	-0.032306578
-0.013216342	0.046231873	-0.024021203	-0.013188307	-0.03212926	-0.002524891	-0.017659882	-0.026977586	0.04785076	0.013958364
-0.009525723	-0.0060547004	0.01306585	-0.028288161	-0.022777935	0.0010792937	-0.038894035	-0.04897753	-0.04720366	0.008260213
-0.049002625	-0.045124013	-0.021190487	-0.005519497	-0.01322903	0.03085821	0.011044908	0.0454508	0.01882006	-0.016879138
0.018450027	-0.0472777	-0.026391199	0.04275399	0.02694773	0.012592761	-0.0015233487	-0.00023795865	0.024502624	0.02158031
-0.02642029	-0.04964755	0.016970368	-0.022143602	-0.044875298	-0.02806239	0.019830838	-0.03504975	-0.03172089	0.026239278
-0.048976652	0.025773635	-0.04156588	0.049834665	0.04193226	0.04026181	0.023446798	0.008926737	0.018931836	-0.015844246
-0.028459178	-0.0025511787	0.021352896	0.024619771	0.013825393	6.7843335e-05	-0.025777506	0.008138486	-0.03350696	-0.005748751
0.01995155	0.021570714	0.039488982	-0.0049389787	-0.03038485	-0.014127521	-0.034544975	-0.030071829	-0.03372196	0.011013331
0.02624951	0.0052443147	-0.04366859	-0.030134637	-0.00721882	-0.024763437	-0.035056867	0.022330036	0.03394027	-0.028683921
0.04125441	-0.03774377	0.038622815	-0.01960117	-0.0043809684	-0.014256706	-0.012234243	-0.021768587	0.039892655	-0.0004726237
0.03863297	-0.009362597	0.040769067	0.042426452	-0.043023612	-0.023700615	-0.003989339	0.018963384	-0.025829598	-0.014822006
-0.041575324	-0.021209246	0.023319513	0.0122996885	0.04175935	0.010283324	-0.016757213	-0.03694666	0.017191451	-0.0032303277
0.036555473	0.0072858194	0.035450198	0.025391495	-0.02878458	-0.0014415424	0.017104102	-0.02029528	0.011216191	0.027429353
0.031040285	-0.03597609	0.008889713	0.013955214	0.0135429185	-0.024576906	-0.008875651	0.012655097	-0.04339169	0.0029498988
-0.010969687	-0.0067733116	-0.008492349	-0.03734824	-0.010396196	-0.030970203	0.025660414	0.006861187	0.025748868	-0.012529431
0.024438687	-0.02412404	-0.0039278115	-0.00066823006	0.0051539196	0.043978	0.042848922	-0.03805625	0.009007086	0.013375575
-0.013989145	0.02674984	-0.008612233	0.0053494247	-0.03132039	-0.037445325	0.013181244	-0.0076884413	-0.0026028089	0.0042085247
-0.03466604	0.00782428	0.018522242	0.03788438	-0.00025212095	-0.0011553715	0.028914731	-0.0105250245	-0.048235904	0.02683816
-0.0266733	0.016411075	-0.033752773	0.034311727	0.0043998645	-0.011518534	-0.020628383	0.041997112	-0.045103278	0.0277175
0.044582795	-0.035737373	-0.04957304	0.037690952	-0.0155856265	-0.003161998	0.0397391	0.027207442	-0.011616993	0.019197892
-0.033414233	-0.01895875	-0.034392357	0.012825925	-0.026849134	-0.008337198	-0.02512507	-0.03606192	-0.028881663	0.021473246
-0.0032089404	0.033536725	-0.021488031	0.021503856	0.04802027	-0.035608727	-0.009890061	-0.0017975597	0.023574077	-0.0139314355
-0.046933036	-0.035578065	-0.031158414	-0.015027297	0.041127726	-0.0009842248	0.033822954	-0.00855699	0.023184802	-0.045509808
-0.017989142	0.030344589	0.032573503	-0.040341347	0.023650061	-0.015792944	0.04936548	0.007707319	0.018921118	-0.023739131
-0.019303743	0.029109411	-0.026400987	-0.04931713	0.046314448	0.020003311	-0.009024468	-0.0019438263	0.005304152	0.037616923
0.036444828	0.021746889	-0.032750767	0.014691321	0.028484259	-0.032363974	0.01955784	-0.036098853	0.018346846	-0.045385063
0.038910966	0.011365744	-0.016687674	-0.012137123	0.012966346	-0.017290078	0.00058183615	-0.00686114	0.0011508282	-0.00029088784
-0.007120909	0.030924058	-0.034478094	0.04159638	-0.011151392	-0.039614927	0.04170174	0.04996383	-0.031004312	0.0039595333
0.0019038533	0.048995588	0.049583293	0.039529976	-0.005922202	0.022410212	0.0056412825	-0.04177663	0.018948479	0.004767497
-0.027408754	0.031409834	-0.03545558	-0.027814213	0.045956533	-0.047449358	0.026003541	-0.032963637	-0.0050856797	0.008409816
-0.021058483	-0.024911078	0.04236518	0.024002656	-0.04760013	0.02838676	0.030904144	0.016977971	-0.035099916	-0.041171566
0.04528753	-0.005962798	-0.006871712	-0.039703168	0.04209885	-0.005262931	-0.038618337	0.046649504	0.024248332	0.035552874
-0.044204175	-0.036136996	-0.011371358	0.02442008	0.044711534	0.03290361	-0.012442834	-0.017971762	-0.033731382	0.016802078
0.004967585	0.0006984246	0.04453833	-0.03696329	-0.012883147	0.025254555	-0.0049187383	0.035206772	-0.01843926	-0.019471819
0.00030726232	0.030871438	0.04938878	-0.0052457904	-0.024773976	-0.044968795	0.045888327	-0.009108398	-0.011751464	0.023230972
0.00062575197	-0.00061972387	-0.007228732	0.03806119	0.03815332	0.0025522723	-0.0013296524	-0.016802326	0.021603076	0.01977592
-0.014017221	-0.0042974586	0.021849224	-0.03858317	0.020304844	0.0018743731	0.047149803	-0.010629226	-0.04593648	-0.045121174
0.0063259895	0.028988516	-0.030842034	0.03211236	0.035456993	-0.015938895	0.011551127	-0.03855101	-0.044200614	-0.044601273
-0.03450418	0.036675144	-0.016704494	0.0052923844	0.048181962	0.0378749	0.012916954	0.03158876	-0.022623062	-0.026897024
-0.031147618	0.00635292	0.048185986	0.025978306	0.022638775	0.041554667	0.015024004	0.010117058	0.034814946	0.0460206
-0.017728843	-0.047872353	-0.011138113	0.04755546	-0.04253726	-0.014269426	0.033312026	-0.03167367	-0.020208234	0.020707868
0.0394085	-0.028445123	0.049983565	-0.0240373	0.005224622	0.018635899	-0.049177308	-0.047409084	-0.041316807	-0.011407182
-0.03925605	-0.042156734	0.031903185	-0.011714021	0.028108934	-0.012750698	-0.005856909	-0.025600472	-0.016103985	-0.02500881
-9.373046e-05	-0.04778325	-0.048427485	0.012878576	-0.006850469	0.044764154	-0.033538822	0.04837093	-0.0039732237	-0.033254158
0.041623477	-0.013563749	0.049632978	-0.010792036	0.03312702	0.03204021	0.035949178	0.022964753	0.028226865	0.037328508
-0.03400521	-0.0004272497	-0.0025093446	0.013761406	-0.03932164	-0.048293892	0.034349326	0.013339172	-0.044498496	-0.005957981
-0.0486928	0.0054550376	0.008405765	-0.025580866	0.020760814	-0.02776475	-0.03951942	-0.0043489933	-0.014924542	0.03291265
-0.0046471213	0.046182405	-0.006964986	0.049374208	-0.029844098	0.013344282	-0.006992359	0.04435937	-0.044732243	-0.009029761
-0.047591016	0.0035799178	-0.015015136	-0.04415201	0.005854425	-0.006067567	0.035081528	0.008824243	-0.0039613084	-0.0055348976
-0.00042751885	-0.029831953	0.013672912	-0.039285246	0.03762422	0.04261447	-0.038593635	-0.0233992	0.005338389	0.005365924
-0.023340486	-0.000564995	-0.035452373	-0.03036457	-0.0026100546	-0.027974788	-0.015862431	-0.037329406	-0.0402502	-0.024514144
-0.027677322	0.02275774	0.020143086	0.0022890072	0.03375487	-0.033353243	-0.009719674	-0.035700656	-0.03121606	-0.044644244
-0.0042380197	-0.024284616	0.007405622	-0.014383034	0.025420919	-0.015315196	0.010121366	-0.028622827	0.008838106	-0.004969341
0.02714844	-0.0108194845	0.03150586	0.003610672	0.031117843	0.0448056	0.0060225804	0.0064756055	-0.0391607	-0.031925257
0.0065147406	0.0337684	-0.020504758	-0.049131967	0.035265684	0.039047394	0.032171432	-0.011386021	-0.004346082	-0.03442976
-0.00015981379	-0.018765988	-0.01705815	-0.039997946	0.014865571	0.002457144	0.021427555	0.021627342	0.0040983832	0.017763976
0.04782077	0.019919833	-0.049402915	-0.036040217	-0.03363508	0.0027318655	-0.025397027	0.041801922	0.04513844	0.000137677
0.0013046723	0.010103908	-0.04851294	0.020918425	0.012820068	-0.018416708	0.002294367	-0.037149917	0.02047948	-0.048274957
0.0068077175	0.017698739	-0.03328358	0.041202318	-0.039800644	-0.024368225	0.04528503	0.018155545	-0.01848185	0.0034577397
0.031447954	-0.048720296	0.026766527	0.014057224	-0.0037212886	-0.029103072	-0.029306158	-0.0015956503	-0.031347357	0.04145946
0.040038686	0.03875305	0.031192977	-0.018282982	0.007860981	0.015293788	-0.042033337	0.022239147	0.020751497	0.03566546
-0.049293704	-0.032701384	-0.0391923	0.018006494	-0.04359993	0.005413166	-0.023564648	-0.037459444	0.008807068	0.049307954
-0.047015995	-0.023839382	0.014226146	0.026947485	-0.041403078	0.012444574	-0.040002774	0.04790241	-0.032471776	-0.010870141
-0.046644602	-0.036413517	-0.021834472	-0.036259357	-0.010841378	-0.045956858	0.013067151	0.027082048	-0.002679823	-0.003769179
-0.030934284	-0.0045163743	0.03258327	-0.047145158	0.0019445895	0.0068646073	0.0062018265	0.02594205	-0.029973248	-0.031123063
0.032259915	0.04576949	0.03182679	-0.03431699	-0.048717346	-0.019109664	0.015245484	0.035217233	-0.0068748575	0.029792387
0.039912194	0.045732636	-0.017013462	0.034706604	-0.009664933	0.028874094	0.017507063	-0.03987121	0.0302482	0.009041562
-0.04464816	0.0246639	-0.02577224	0.020881616	0.023253122	-0.011306266	0.02746078	0.04687674	0.017702203	0.042263933
0.044550866	0.038441636	0.028871465	0.047422472	0.023469338	-0.03687648	-0.04040909	-0.04806971	-0.0331891	0.045682967
-0.028794054	-0.012208081	-0.02448456	0.031727616	0.0410399	0.027408814	0.026080629	-0.048578545	-0.013925971	0.026006449
0.023323553	0.010865976	0.0056202575	0.018740479	0.048791055	-0.04491955	0.036370907	-0.003668112	0.03220857	0.031055506
-0.0040838257	0.03655395	-0.0030586778	0.0496551	0.001936114	0.011511618	-0.029544607	-0.010573782	-0.008701229	-0.042660836
-0.047501054	-0.011514036	-0.047611076	-0.031354405	-0.045654777	0.03426816	-0.040728528	-0.02821301	-0.04300668	0.010943931
0.049918592	0.04262183	0.041992817	0.013966879	0.0013682168	-0.035306968	-0.01611414	-0.049554642	-0.011168027	-0.04335062
0.020539554	0.00610272	-0.028506001	0.017281683	2.4648114e-05	-0.037209652	0.005443749	-0.027902627	-0.047169525	-0.03145579
0.044673264	0.038568	0.017628105	0.028555164	-0.0045236605	-0.024682261	-0.03001711	-0.017821914	0.008435897	-0.034078978
0.024326043	0.016935198	-0.0025409753	-0.047690358	-0.024567628	-0.04199314	0.03644391	-0.030429762	0.043713525	0.02947359
-0.007687534	-0.03910831	-0.004862476	0.04030096	0.021845194	-0.026496092	-0.040969536	-0.003114049	-0.006517489	-0.03885514
0.044540443	-0.03603202	-0.036211763	0.023056291	0.014412529	-0.04371671	0.049963057	0.0042219376	0.0115426965	-0.024507107
0.033987883	-0.04529404	-0.003772348	0.02723611	-0.014661031	0.009984458	0.00509534	0.002804918	-0.034818813	-0.038730953
0.017539058	0.030442523	0.022758726	0.048289917	0.0053209816	0.01736876	-0.022184674	-0.040395487	-0.013976557	0.036481142
0.015660003	-0.011588229	0.045604825	0.020816747	-0.029131452	-0.013900855	-0.03290933	0.0018872655	0.03180844	-0.018197495
0.025301326	0.0023531045	0.048200265	-0.0054926933	-0.0047607347	-0.04747762	-0.046469867	-0.039304845	0.001996575	0.030491885
-0.006084614	0.047580708	0.008787612	0.008408341	-0.030208874	-0.042862605	0.03147435	-0.0028304274	-0.010407571	-0.009425306
-0.004556783	0.002644054	-0.0037471657	0.010990571	0.032084763	-0.016778955	0.04197738	-0.04501944	-0.0026037698	0.035655785
-0.0051381243	-0.036385216	0.030841218	0.027139835	-0.037254214	0.04535994	0.021643884	0.04286462	0.028799517	0.041126277
-0.013226184	-0.04964207	-0.0068536587	0.0033264603	0.0018684197	-0.0478212	0.0036853303	-0.03359038	-0.018791271	-0.018692566
0.005852529	0.048694853	0.012363375	-0.040207222	-0.009313538	-0.02494288	-0.025405426	-0.023700366	0.017966127	0.034330633
0.0068741855	-0.043902624	-0.0077997223	-0.033210408	0.045157894	0.014632739	-0.01864893	-0.029306738	-0.027125904	0.04886165
0.040960003	-0.029486954	0.037375644	-0.0470301	0.027443629	0.021506397	0.01734973	-0.018405724	0.018692592	0.0030129205
0.0097408965	0.009616253	0.042154238	0.0068190657	0.04850574	-0.011390082	-0.032058775	-0.037804447	0.048645914	-0.03955076
-0.037882082	0.013761367	0.044999626	-0.044664383	0.0045687472	-0.014341741	0.003402438	-0.049911745	-0.048319574	0.019118618
-0.014028556	0.0411886	0.030210933	-0.01090827	-0.0034963172	-0.046301056	0.027422778	0.041160125	0.044517186	-0.019898655
0.039213035	-0.001970027	0.039509065	-0.04956095	0.048147764	0.0053498354	0.00011290068	0.01748267	0.0419345	-0.02535403
0.012869611	-0.0076648872	-0.025109954	0.025949806	0.04878799	0.00091160723	-0.023005428	-0.03836658	0.010828007	-0.022824679
-0.0066729323	-0.0009638253	0.026851304	0.008605763	-0.04761877	-0.007682861	-0.00040136455	0.040170804	0.013756364	-0.0015145596
-0.026595296	-0.024711665	0.038076006	-0.005236014	0.0024606797	0.036689624	0.02680298	0.015795952	-0.049775988	0.023049794
0.04234186	0.0060442365	-0.03578605	0.043184012	-0.040267486	-0.045419954	-0.038233697	-0.0486612	0.005562307	0.0336643
